"line number","contest name","choice name","party name","total votes","percent of votes","registered voters","ballots cast","num Precinct total","num Precinct rptg","over votes","under votes"
2714,"Inspector of Election PITTSBURGH WARD 4 DIST 15  (Prec-0 (Vote For 1)","Theodore Lardas","Dem",67,100.00,1078,70,1,1,"0","0"
2715,"Inspector of Election PITTSBURGH WARD 4 DIST 15  (Prec-0 (Vote For 1)","WRITE-IN","",0,0.00,1078,70,1,1,"0","0"
2716,"Inspector of Election PITTSBURGH WARD 4 DIST 18  (Prec-0 (Vote For 1)","Joyce Hough","Dem",63,98.44,516,68,1,1,"0","0"
2717,"Inspector of Election PITTSBURGH WARD 4 DIST 18  (Prec-0 (Vote For 1)","WRITE-IN","",1,1.56,516,68,1,1,"0","0"
2718,"Inspector of Election PITTSBURGH WARD 5 DIST 6  (Prec-06 (Vote For 1)","Willie C. Brooks","Dem",63,100.00,552,68,1,1,"0","0"
2719,"Inspector of Election PITTSBURGH WARD 5 DIST 6  (Prec-06 (Vote For 1)","WRITE-IN","",0,0.00,552,68,1,1,"0","0"
2720,"Inspector of Election PITTSBURGH WARD 5 DIST 7  (Prec-06 (Vote For 1)","Theresa Anderson","Dem",85,100.00,448,92,1,1,"0","0"
2721,"Inspector of Election PITTSBURGH WARD 5 DIST 7  (Prec-06 (Vote For 1)","WRITE-IN","",0,0.00,448,92,1,1,"0","0"
2722,"Inspector of Election PITTSBURGH WARD 5 DIST 8  (Prec-06 (Vote For 1)","Carla M. Duncan","Dem",88,100.00,438,99,1,1,"0","0"
2723,"Inspector of Election PITTSBURGH WARD 5 DIST 8  (Prec-06 (Vote For 1)","WRITE-IN","",0,0.00,438,99,1,1,"0","0"
2724,"Inspector of Election PITTSBURGH WARD 5 DIST 10  (Prec-0 (Vote For 1)","Betty Cunningham","Dem",108,100.00,466,110,1,1,"0","0"
2725,"Inspector of Election PITTSBURGH WARD 5 DIST 10  (Prec-0 (Vote For 1)","WRITE-IN","",0,0.00,466,110,1,1,"0","0"
2726,"Inspector of Election PITTSBURGH WARD 5 DIST 14  (Prec-0 (Vote For 1)","Helen M. Mendoza","Dem",38,97.44,276,43,1,1,"0","0"
2727,"Inspector of Election PITTSBURGH WARD 5 DIST 14  (Prec-0 (Vote For 1)","WRITE-IN","",1,2.56,276,43,1,1,"0","0"
2728,"Inspector of Election PITTSBURGH WARD 6 DIST 4  (Prec-06 (Vote For 1)","Eugene Sinicki","Dem",133,98.52,579,156,1,1,"0","0"
2729,"Inspector of Election PITTSBURGH WARD 6 DIST 4  (Prec-06 (Vote For 1)","WRITE-IN","",2,1.48,579,156,1,1,"0","0"
2730,"Inspector of Election PITTSBURGH WARD 6 DIST 5  (Prec-06 (Vote For 1)","Ruth Rizner","Dem",131,99.24,479,148,1,1,"0","0"
2731,"Inspector of Election PITTSBURGH WARD 6 DIST 5  (Prec-06 (Vote For 1)","WRITE-IN","",1,0.76,479,148,1,1,"0","0"
2732,"Inspector of Election PITTSBURGH WARD 8 DIST 2  (Prec-06 (Vote For 1)","Margaret A. Runco","Dem",169,99.41,623,191,1,1,"0","0"
2733,"Inspector of Election PITTSBURGH WARD 8 DIST 2  (Prec-06 (Vote For 1)","WRITE-IN","",1,0.59,623,191,1,1,"0","0"
2734,"Inspector of Election PITTSBURGH WARD 8 DIST 10  (Prec-0 (Vote For 1)","Eric L. Davin","Dem",159,99.38,677,189,1,1,"0","0"
2735,"Inspector of Election PITTSBURGH WARD 8 DIST 10  (Prec-0 (Vote For 1)","WRITE-IN","",1,0.63,677,189,1,1,"0","0"
2736,"Inspector of Election PITTSBURGH WARD 9 DIST 3  (Prec-06 (Vote For 1)","Cozia T. Hardeman","Dem",151,98.05,607,168,1,1,"0","0"
2737,"Inspector of Election PITTSBURGH WARD 9 DIST 3  (Prec-06 (Vote For 1)","WRITE-IN","",3,1.95,607,168,1,1,"0","0"
2738,"Inspector of Election PITTSBURGH WARD 9 DIST 4  (Prec-06 (Vote For 1)","Patricia Bromberg","Dem",164,99.39,621,190,1,1,"0","0"
2739,"Inspector of Election PITTSBURGH WARD 9 DIST 4  (Prec-06 (Vote For 1)","WRITE-IN","",1,0.61,621,190,1,1,"0","0"
2740,"Inspector of Election PITTSBURGH WARD 9 DIST 5  (Prec-06 (Vote For 1)","Susan L. Predis","Dem",174,100.00,701,191,1,1,"0","0"
2741,"Inspector of Election PITTSBURGH WARD 9 DIST 5  (Prec-06 (Vote For 1)","WRITE-IN","",0,0.00,701,191,1,1,"0","0"
2742,"Inspector of Election PITTSBURGH WARD 9 DIST 6  (Prec-06 (Vote For 1)","Diane H. Stokan","Dem",162,100.00,590,184,1,1,"0","0"
2743,"Inspector of Election PITTSBURGH WARD 9 DIST 6  (Prec-06 (Vote For 1)","WRITE-IN","",0,0.00,590,184,1,1,"0","0"
2744,"Inspector of Election PITTSBURGH WARD 10 DIST 3  (Prec-0 (Vote For 1)","Sandra L. McCamey","Dem",145,96.67,689,168,1,1,"0","0"
2745,"Inspector of Election PITTSBURGH WARD 10 DIST 3  (Prec-0 (Vote For 1)","WRITE-IN","",5,3.33,689,168,1,1,"0","0"
2746,"Inspector of Election PITTSBURGH WARD 10 DIST 7  (Prec-0 (Vote For 1)","Betty Varasse","Dem",163,100.00,600,206,1,1,"0","0"
2747,"Inspector of Election PITTSBURGH WARD 10 DIST 7  (Prec-0 (Vote For 1)","WRITE-IN","",0,0.00,600,206,1,1,"0","0"
2748,"Inspector of Election PITTSBURGH WARD 10 DIST 8  (Prec-0 (Vote For 1)","Lawrence Harkins, Sr.","Dem",161,84.74,588,200,1,1,"0","0"
2749,"Inspector of Election PITTSBURGH WARD 10 DIST 8  (Prec-0 (Vote For 1)","Venie Hans","Rep",29,15.26,588,200,1,1,"0","0"
2750,"Inspector of Election PITTSBURGH WARD 10 DIST 8  (Prec-0 (Vote For 1)","WRITE-IN","",0,0.00,588,200,1,1,"0","0"
2751,"Inspector of Election PITTSBURGH WARD 10 DIST 9  (Prec-0 (Vote For 1)","Michael A. Schrauder","Rep",92,92.93,537,176,1,1,"0","0"
2752,"Inspector of Election PITTSBURGH WARD 10 DIST 9  (Prec-0 (Vote For 1)","WRITE-IN","",7,7.07,537,176,1,1,"0","0"
2753,"Inspector of Election PITTSBURGH WARD 10 DIST 15  (Prec- (Vote For 1)","Priscilla Hunter","Dem",86,100.00,361,94,1,1,"0","0"
2754,"Inspector of Election PITTSBURGH WARD 10 DIST 15  (Prec- (Vote For 1)","WRITE-IN","",0,0.00,361,94,1,1,"0","0"
2755,"Inspector of Election PITTSBURGH WARD 10 DIST 19  (Prec- (Vote For 1)","Kim Long","Dem",95,98.96,477,105,1,1,"0","0"
2756,"Inspector of Election PITTSBURGH WARD 10 DIST 19  (Prec- (Vote For 1)","WRITE-IN","",1,1.04,477,105,1,1,"0","0"
2757,"Inspector of Election PITTSBURGH WARD 11 DIST 2  (Prec-0 (Vote For 1)","Judiann Marshall","Dem",143,98.62,592,154,1,1,"0","0"
2758,"Inspector of Election PITTSBURGH WARD 11 DIST 2  (Prec-0 (Vote For 1)","WRITE-IN","",2,1.38,592,154,1,1,"0","0"
2759,"Inspector of Election PITTSBURGH WARD 11 DIST 3  (Prec-0 (Vote For 1)","Annie G. Cope","Dem",91,100.00,471,104,1,1,"0","0"
2760,"Inspector of Election PITTSBURGH WARD 11 DIST 3  (Prec-0 (Vote For 1)","WRITE-IN","",0,0.00,471,104,1,1,"0","0"
2761,"Inspector of Election PITTSBURGH WARD 11 DIST 5  (Prec-0 (Vote For 1)","Sandra M. Seay","Dem",104,99.05,564,116,1,1,"0","0"
2762,"Inspector of Election PITTSBURGH WARD 11 DIST 5  (Prec-0 (Vote For 1)","WRITE-IN","",1,0.95,564,116,1,1,"0","0"
2763,"Inspector of Election PITTSBURGH WARD 11 DIST 6  (Prec-0 (Vote For 1)","Norman Ridley","D/R",155,99.36,874,195,1,1,"0","0"
2764,"Inspector of Election PITTSBURGH WARD 11 DIST 6  (Prec-0 (Vote For 1)","WRITE-IN","",1,0.64,874,195,1,1,"0","0"
2765,"Inspector of Election PITTSBURGH WARD 11 DIST 8  (Prec-0 (Vote For 1)","Janice G. O'Reilly","Dem",149,100.00,602,183,1,1,"0","0"
2766,"Inspector of Election PITTSBURGH WARD 11 DIST 8  (Prec-0 (Vote For 1)","WRITE-IN","",0,0.00,602,183,1,1,"0","0"
2767,"Inspector of Election PITTSBURGH WARD 11 DIST 14  (Prec- (Vote For 1)","Lori A. Aber","Dem",89,100.00,590,99,1,1,"0","0"
2768,"Inspector of Election PITTSBURGH WARD 11 DIST 14  (Prec- (Vote For 1)","WRITE-IN","",0,0.00,590,99,1,1,"0","0"
2769,"Inspector of Election PITTSBURGH WARD 12 DIST 5  (Prec-0 (Vote For 1)","William Stafford","Dem",31,100.00,169,35,1,1,"0","0"
2770,"Inspector of Election PITTSBURGH WARD 12 DIST 5  (Prec-0 (Vote For 1)","WRITE-IN","",0,0.00,169,35,1,1,"0","0"
2771,"Inspector of Election PITTSBURGH WARD 12 DIST 6  (Prec-0 (Vote For 1)","Donnika Green-Fulton","Dem",38,100.00,245,39,1,1,"0","0"
2772,"Inspector of Election PITTSBURGH WARD 12 DIST 6  (Prec-0 (Vote For 1)","WRITE-IN","",0,0.00,245,39,1,1,"0","0"
2773,"Inspector of Election PITTSBURGH WARD 12 DIST 10  (Prec- (Vote For 1)","Paulet Ellena Washington","Dem",84,100.00,457,93,1,1,"0","0"
2774,"Inspector of Election PITTSBURGH WARD 12 DIST 10  (Prec- (Vote For 1)","WRITE-IN","",0,0.00,457,93,1,1,"0","0"
2775,"Inspector of Election PITTSBURGH WARD 12 DIST 13  (Prec- (Vote For 1)","Ethel Foster","Dem",83,100.00,430,87,1,1,"0","0"
2776,"Inspector of Election PITTSBURGH WARD 12 DIST 13  (Prec- (Vote For 1)","WRITE-IN","",0,0.00,430,87,1,1,"0","0"
2777,"Inspector of Election PITTSBURGH WARD 12 DIST 16  (Prec- (Vote For 1)","Norma L. Hicks","Dem",88,100.00,404,100,1,1,"0","0"
2778,"Inspector of Election PITTSBURGH WARD 12 DIST 16  (Prec- (Vote For 1)","WRITE-IN","",0,0.00,404,100,1,1,"0","0"
2779,"Inspector of Election PITTSBURGH WARD 13 DIST 2  (Prec-0 (Vote For 1)","Denise Gaston","Dem",89,100.00,413,97,1,1,"0","0"
2780,"Inspector of Election PITTSBURGH WARD 13 DIST 2  (Prec-0 (Vote For 1)","WRITE-IN","",0,0.00,413,97,1,1,"0","0"
2781,"Inspector of Election PITTSBURGH WARD 13 DIST 4  (Prec-0 (Vote For 1)","Cindra L. Slaughter","Dem",47,100.00,313,51,1,1,"0","0"
2782,"Inspector of Election PITTSBURGH WARD 13 DIST 4  (Prec-0 (Vote For 1)","WRITE-IN","",0,0.00,313,51,1,1,"0","0"
2783,"Inspector of Election PITTSBURGH WARD 13 DIST 5  (Prec-0 (Vote For 1)","LaShae Katrice King","Dem",52,98.11,348,59,1,1,"0","0"
2784,"Inspector of Election PITTSBURGH WARD 13 DIST 5  (Prec-0 (Vote For 1)","WRITE-IN","",1,1.89,348,59,1,1,"0","0"
2785,"Inspector of Election PITTSBURGH WARD 13 DIST 6  (Prec-0 (Vote For 1)","Lois White","Dem",80,98.77,356,83,1,1,"0","0"
2786,"Inspector of Election PITTSBURGH WARD 13 DIST 6  (Prec-0 (Vote For 1)","WRITE-IN","",1,1.23,356,83,1,1,"0","0"
2787,"Inspector of Election PITTSBURGH WARD 13 DIST 7  (Prec-0 (Vote For 1)","Renee Howard","Dem",60,100.00,398,66,1,1,"0","0"
2788,"Inspector of Election PITTSBURGH WARD 13 DIST 7  (Prec-0 (Vote For 1)","WRITE-IN","",0,0.00,398,66,1,1,"0","0"
2789,"Inspector of Election PITTSBURGH WARD 13 DIST 8  (Prec-0 (Vote For 1)","Deborah McBroom","Dem",42,100.00,259,45,1,1,"0","0"
2790,"Inspector of Election PITTSBURGH WARD 13 DIST 8  (Prec-0 (Vote For 1)","WRITE-IN","",0,0.00,259,45,1,1,"0","0"
2791,"Inspector of Election PITTSBURGH WARD 13 DIST 9  (Prec-0 (Vote For 1)","Marion Johnson","Dem",49,98.00,310,51,1,1,"0","0"
2792,"Inspector of Election PITTSBURGH WARD 13 DIST 9  (Prec-0 (Vote For 1)","WRITE-IN","",1,2.00,310,51,1,1,"0","0"
2793,"Inspector of Election PITTSBURGH WARD 13 DIST 10  (Prec- (Vote For 1)","Cheri Smith","Dem",31,100.00,211,35,1,1,"0","0"
2794,"Inspector of Election PITTSBURGH WARD 13 DIST 10  (Prec- (Vote For 1)","WRITE-IN","",0,0.00,211,35,1,1,"0","0"
2795,"Inspector of Election PITTSBURGH WARD 13 DIST 11  (Prec- (Vote For 1)","Tionti DeLaRosa","Dem",43,100.00,436,43,1,1,"0","0"
2796,"Inspector of Election PITTSBURGH WARD 13 DIST 11  (Prec- (Vote For 1)","WRITE-IN","",0,0.00,436,43,1,1,"0","0"
2797,"Inspector of Election PITTSBURGH WARD 13 DIST 13  (Prec- (Vote For 1)","Lynn M. Ford-Adams","Dem",38,100.00,310,38,1,1,"0","0"
2798,"Inspector of Election PITTSBURGH WARD 13 DIST 13  (Prec- (Vote For 1)","WRITE-IN","",0,0.00,310,38,1,1,"0","0"
2799,"Inspector of Election PITTSBURGH WARD 13 DIST 15  (Prec- (Vote For 1)","Laura L. Lee","Dem",82,100.00,332,86,1,1,"0","0"
2800,"Inspector of Election PITTSBURGH WARD 13 DIST 15  (Prec- (Vote For 1)","WRITE-IN","",0,0.00,332,86,1,1,"0","0"
2801,"Inspector of Election PITTSBURGH WARD 14 DIST 4  (Prec-0 (Vote For 1)","James Delaney","Dem",243,100.00,759,288,1,1,"0","0"
2802,"Inspector of Election PITTSBURGH WARD 14 DIST 4  (Prec-0 (Vote For 1)","WRITE-IN","",0,0.00,759,288,1,1,"0","0"
2803,"Inspector of Election PITTSBURGH WARD 14 DIST 9  (Prec-0 (Vote For 1)","Dean A. Damick","Dem",244,99.59,792,300,1,1,"0","0"
2804,"Inspector of Election PITTSBURGH WARD 14 DIST 9  (Prec-0 (Vote For 1)","WRITE-IN","",1,0.41,792,300,1,1,"0","0"
2805,"Inspector of Election PITTSBURGH WARD 14 DIST 14  (Prec- (Vote For 1)","Irving Freeman","Dem",257,100.00,873,294,1,1,"0","0"
2806,"Inspector of Election PITTSBURGH WARD 14 DIST 14  (Prec- (Vote For 1)","WRITE-IN","",0,0.00,873,294,1,1,"0","0"
2807,"Inspector of Election PITTSBURGH WARD 14 DIST 18  (Prec- (Vote For 1)","Kerry H. Lazarus","Dem",244,99.19,782,292,1,1,"0","0"
2808,"Inspector of Election PITTSBURGH WARD 14 DIST 18  (Prec- (Vote For 1)","WRITE-IN","",2,0.81,782,292,1,1,"0","0"
2809,"Inspector of Election PITTSBURGH WARD 14 DIST 19  (Prec- (Vote For 1)","George M. Danko","Dem",246,98.01,624,274,1,1,"0","0"
2810,"Inspector of Election PITTSBURGH WARD 14 DIST 19  (Prec- (Vote For 1)","WRITE-IN","",5,1.99,624,274,1,1,"0","0"
2811,"Inspector of Election PITTSBURGH WARD 14 DIST 22  (Prec- (Vote For 1)","Debbie Levy McKenney","Dem",241,99.59,724,263,1,1,"0","0"
2812,"Inspector of Election PITTSBURGH WARD 14 DIST 22  (Prec- (Vote For 1)","WRITE-IN","",1,0.41,724,263,1,1,"0","0"
2813,"Inspector of Election PITTSBURGH WARD 14 DIST 26  (Prec- (Vote For 1)","Pearl Dlinn","Rep",92,94.85,626,232,1,1,"0","0"
2814,"Inspector of Election PITTSBURGH WARD 14 DIST 26  (Prec- (Vote For 1)","WRITE-IN","",5,5.15,626,232,1,1,"0","0"
2815,"Inspector of Election PITTSBURGH WARD 14 DIST 27  (Prec- (Vote For 1)","Patricia Connelly","Dem",173,82.38,544,220,1,1,"0","0"
2816,"Inspector of Election PITTSBURGH WARD 14 DIST 27  (Prec- (Vote For 1)","Nancy Wagner","Rep",37,17.62,544,220,1,1,"0","0"
2817,"Inspector of Election PITTSBURGH WARD 14 DIST 27  (Prec- (Vote For 1)","WRITE-IN","",0,0.00,544,220,1,1,"0","0"
2818,"Inspector of Election PITTSBURGH WARD 14 DIST 29  (Prec- (Vote For 1)","Herbert Heller","Rep",87,89.69,776,222,1,1,"0","0"
2819,"Inspector of Election PITTSBURGH WARD 14 DIST 29  (Prec- (Vote For 1)","WRITE-IN","",10,10.31,776,222,1,1,"0","0"
2820,"Inspector of Election PITTSBURGH WARD 14 DIST 39  (Prec- (Vote For 1)","Eleanore Sero","Dem",151,99.34,592,174,1,1,"0","0"
2821,"Inspector of Election PITTSBURGH WARD 14 DIST 39  (Prec- (Vote For 1)","WRITE-IN","",1,0.66,592,174,1,1,"0","0"
2822,"Inspector of Election PITTSBURGH WARD 15 DIST 5  (Prec-0 (Vote For 1)","Anna Munizza","Dem",131,99.24,549,145,1,1,"0","0"
2823,"Inspector of Election PITTSBURGH WARD 15 DIST 5  (Prec-0 (Vote For 1)","WRITE-IN","",1,0.76,549,145,1,1,"0","0"
2824,"Inspector of Election PITTSBURGH WARD 15 DIST 6  (Prec-0 (Vote For 1)","Linda M. Tenney","Dem",153,99.35,547,170,1,1,"0","0"
2825,"Inspector of Election PITTSBURGH WARD 15 DIST 6  (Prec-0 (Vote For 1)","WRITE-IN","",1,0.65,547,170,1,1,"0","0"
2826,"Inspector of Election PITTSBURGH WARD 15 DIST 9  (Prec-0 (Vote For 1)","Agnes E. Skeels","Dem",37,100.00,176,41,1,1,"0","0"
2827,"Inspector of Election PITTSBURGH WARD 15 DIST 9  (Prec-0 (Vote For 1)","WRITE-IN","",0,0.00,176,41,1,1,"0","0"
2828,"Inspector of Election PITTSBURGH WARD 15 DIST 11  (Prec- (Vote For 1)","Donna Boehm","Dem",114,99.13,576,134,1,1,"0","0"
2829,"Inspector of Election PITTSBURGH WARD 15 DIST 11  (Prec- (Vote For 1)","WRITE-IN","",1,0.87,576,134,1,1,"0","0"
2830,"Inspector of Election PITTSBURGH WARD 16 DIST 6  (Prec-0 (Vote For 1)","Denise A. Fillip","Dem",87,98.86,458,96,1,1,"0","0"
2831,"Inspector of Election PITTSBURGH WARD 16 DIST 6  (Prec-0 (Vote For 1)","WRITE-IN","",1,1.14,458,96,1,1,"0","0"
2832,"Inspector of Election PITTSBURGH WARD 16 DIST 7  (Prec-0 (Vote For 1)","Ronald Thompson","Dem",36,94.74,413,49,1,1,"0","0"
2833,"Inspector of Election PITTSBURGH WARD 16 DIST 7  (Prec-0 (Vote For 1)","WRITE-IN","",2,5.26,413,49,1,1,"0","0"
2834,"Inspector of Election PITTSBURGH WARD 17 DIST 3  (Prec-0 (Vote For 1)","Nancy Capozoli","Dem",115,98.29,649,128,1,1,"0","0"
2835,"Inspector of Election PITTSBURGH WARD 17 DIST 3  (Prec-0 (Vote For 1)","WRITE-IN","",2,1.71,649,128,1,1,"0","0"
2836,"Inspector of Election PITTSBURGH WARD 17 DIST 5  (Prec-0 (Vote For 1)","Eleanor M. Jasick","Dem",76,93.83,593,97,1,1,"0","0"
2837,"Inspector of Election PITTSBURGH WARD 17 DIST 5  (Prec-0 (Vote For 1)","WRITE-IN","",5,6.17,593,97,1,1,"0","0"
2838,"Inspector of Election PITTSBURGH WARD 17 DIST 7  (Prec-0 (Vote For 1)","Patricia Elstner","Dem",75,98.68,397,86,1,1,"0","0"
2839,"Inspector of Election PITTSBURGH WARD 17 DIST 7  (Prec-0 (Vote For 1)","WRITE-IN","",1,1.32,397,86,1,1,"0","0"
2840,"Inspector of Election PITTSBURGH WARD 18 DIST 1  (Prec-0 (Vote For 1)","Margaret Dodson","Dem",92,68.15,581,142,1,1,"0","0"
2841,"Inspector of Election PITTSBURGH WARD 18 DIST 1  (Prec-0 (Vote For 1)","Kathleen A. Majeski","Rep",43,31.85,581,142,1,1,"0","0"
2842,"Inspector of Election PITTSBURGH WARD 18 DIST 1  (Prec-0 (Vote For 1)","WRITE-IN","",0,0.00,581,142,1,1,"0","0"
2843,"Inspector of Election PITTSBURGH WARD 18 DIST 2  (Prec-0 (Vote For 1)","Beverly A. Cheatom","Dem",74,100.00,445,84,1,1,"0","0"
2844,"Inspector of Election PITTSBURGH WARD 18 DIST 2  (Prec-0 (Vote For 1)","WRITE-IN","",0,0.00,445,84,1,1,"0","0"
2845,"Inspector of Election PITTSBURGH WARD 19 DIST 5  (Prec-0 (Vote For 1)","Beverly J. Koerber","Dem",60,69.77,443,89,1,1,"0","0"
2846,"Inspector of Election PITTSBURGH WARD 19 DIST 5  (Prec-0 (Vote For 1)","Eileen Holste","Rep",26,30.23,443,89,1,1,"0","0"
2847,"Inspector of Election PITTSBURGH WARD 19 DIST 5  (Prec-0 (Vote For 1)","WRITE-IN","",0,0.00,443,89,1,1,"0","0"
2848,"Inspector of Election PITTSBURGH WARD 19 DIST 9  (Prec-0 (Vote For 1)","Deborah A. Ellwood","Dem",76,100.00,553,91,1,1,"0","0"
2849,"Inspector of Election PITTSBURGH WARD 19 DIST 9  (Prec-0 (Vote For 1)","WRITE-IN","",0,0.00,553,91,1,1,"0","0"
2850,"Inspector of Election PITTSBURGH WARD 19 DIST 17  (Prec- (Vote For 1)","Roberta H. Saunier","Dem",116,100.00,569,129,1,1,"0","0"
2851,"Inspector of Election PITTSBURGH WARD 19 DIST 17  (Prec- (Vote For 1)","WRITE-IN","",0,0.00,569,129,1,1,"0","0"
2852,"Inspector of Election PITTSBURGH WARD 19 DIST 20  (Prec- (Vote For 1)","Earl P. Barker","Dem",98,98.00,513,124,1,1,"0","0"
2853,"Inspector of Election PITTSBURGH WARD 19 DIST 20  (Prec- (Vote For 1)","WRITE-IN","",2,2.00,513,124,1,1,"0","0"
2854,"Inspector of Election PITTSBURGH WARD 19 DIST 21  (Prec- (Vote For 1)","Angela Vennare-Klein","Dem",138,100.00,636,155,1,1,"0","0"
2855,"Inspector of Election PITTSBURGH WARD 19 DIST 21  (Prec- (Vote For 1)","WRITE-IN","",0,0.00,636,155,1,1,"0","0"
2856,"Inspector of Election PITTSBURGH WARD 19 DIST 22  (Prec- (Vote For 1)","Johanna Messina","Dem",104,100.00,541,118,1,1,"0","0"
2857,"Inspector of Election PITTSBURGH WARD 19 DIST 22  (Prec- (Vote For 1)","WRITE-IN","",0,0.00,541,118,1,1,"0","0"
2858,"Inspector of Election PITTSBURGH WARD 19 DIST 32  (Prec- (Vote For 1)","Margaret M. Bartman","Dem",93,100.00,514,111,1,1,"0","0"
2859,"Inspector of Election PITTSBURGH WARD 19 DIST 32  (Prec- (Vote For 1)","WRITE-IN","",0,0.00,514,111,1,1,"0","0"
2860,"Inspector of Election PITTSBURGH WARD 20 DIST 1  (Prec-0 (Vote For 1)","Janet R. Miller","Dem",107,99.07,622,141,1,1,"0","0"
2861,"Inspector of Election PITTSBURGH WARD 20 DIST 1  (Prec-0 (Vote For 1)","WRITE-IN","",1,0.93,622,141,1,1,"0","0"
2862,"Inspector of Election PITTSBURGH WARD 20 DIST 12  (Prec- (Vote For 1)","Catherine Carmichael","Dem",140,100.00,931,169,1,1,"0","0"
2863,"Inspector of Election PITTSBURGH WARD 20 DIST 12  (Prec- (Vote For 1)","WRITE-IN","",0,0.00,931,169,1,1,"0","0"
2864,"Inspector of Election PITTSBURGH WARD 20 DIST 13  (Prec- (Vote For 1)","Edna B. Thomas","Dem",112,100.00,475,117,1,1,"0","0"
2865,"Inspector of Election PITTSBURGH WARD 20 DIST 13  (Prec- (Vote For 1)","WRITE-IN","",0,0.00,475,117,1,1,"0","0"
2866,"Inspector of Election PITTSBURGH WARD 20 DIST 18  (Prec- (Vote For 1)","Marguerite K. Hagan","Dem",83,63.85,509,141,1,1,"0","0"
2867,"Inspector of Election PITTSBURGH WARD 20 DIST 18  (Prec- (Vote For 1)","Mary D. Gaudelli","Rep",47,36.15,509,141,1,1,"0","0"
2868,"Inspector of Election PITTSBURGH WARD 20 DIST 18  (Prec- (Vote For 1)","WRITE-IN","",0,0.00,509,141,1,1,"0","0"
2869,"Inspector of Election PITTSBURGH WARD 22 DIST 1  (Prec-0 (Vote For 1)","Earlene Ellis","Dem",155,100.00,702,188,1,1,"0","0"
2870,"Inspector of Election PITTSBURGH WARD 22 DIST 1  (Prec-0 (Vote For 1)","WRITE-IN","",0,0.00,702,188,1,1,"0","0"
2871,"Inspector of Election PITTSBURGH WARD 24 DIST 3  (Prec-0 (Vote For 1)","Gloria J. Vogel","Dem",65,98.48,363,83,1,1,"0","0"
2872,"Inspector of Election PITTSBURGH WARD 24 DIST 3  (Prec-0 (Vote For 1)","WRITE-IN","",1,1.52,363,83,1,1,"0","0"
2873,"Inspector of Election PITTSBURGH WARD 25 DIST 3  (Prec-0 (Vote For 1)","Deborah McCree","Dem",90,97.83,565,103,1,1,"0","0"
2874,"Inspector of Election PITTSBURGH WARD 25 DIST 3  (Prec-0 (Vote For 1)","WRITE-IN","",2,2.17,565,103,1,1,"0","0"
2875,"Inspector of Election PITTSBURGH WARD 26 DIST 5  (Prec-0 (Vote For 1)","Sandra L. Youngblood","Dem",27,96.43,484,30,1,1,"0","0"
2876,"Inspector of Election PITTSBURGH WARD 26 DIST 5  (Prec-0 (Vote For 1)","WRITE-IN","",1,3.57,484,30,1,1,"0","0"
2877,"Inspector of Election PITTSBURGH WARD 26 DIST 8  (Prec-0 (Vote For 1)","June Gerstberger","Dem",75,98.68,651,89,1,1,"0","0"
2878,"Inspector of Election PITTSBURGH WARD 26 DIST 8  (Prec-0 (Vote For 1)","WRITE-IN","",1,1.32,651,89,1,1,"0","0"
2879,"Inspector of Election PITTSBURGH WARD 27 DIST 12  (Prec- (Vote For 1)","Kelly Anne Day","Dem",67,95.71,533,81,1,1,"0","0"
2880,"Inspector of Election PITTSBURGH WARD 27 DIST 12  (Prec- (Vote For 1)","WRITE-IN","",3,4.29,533,81,1,1,"0","0"
2881,"Inspector of Election PITTSBURGH WARD 28 DIST 1  (Prec-0 (Vote For 1)","Theodore L. Hatcher","Dem",129,100.00,672,178,1,1,"0","0"
2882,"Inspector of Election PITTSBURGH WARD 28 DIST 1  (Prec-0 (Vote For 1)","WRITE-IN","",0,0.00,672,178,1,1,"0","0"
2883,"Inspector of Election PITTSBURGH WARD 28 DIST 2  (Prec-0 (Vote For 1)","Traci Oelschlager","Dem",81,100.00,537,106,1,1,"0","0"
2884,"Inspector of Election PITTSBURGH WARD 28 DIST 2  (Prec-0 (Vote For 1)","WRITE-IN","",0,0.00,537,106,1,1,"0","0"
2885,"Inspector of Election PITTSBURGH WARD 28 DIST 8  (Prec-0 (Vote For 1)","Grace Berard","Dem",190,98.96,832,224,1,1,"0","0"
2886,"Inspector of Election PITTSBURGH WARD 28 DIST 8  (Prec-0 (Vote For 1)","WRITE-IN","",2,1.04,832,224,1,1,"0","0"
2887,"Inspector of Election PITTSBURGH WARD 28 DIST 9  (Prec-0 (Vote For 1)","Carla D. Thomas","Dem",100,99.01,600,120,1,1,"0","0"
2888,"Inspector of Election PITTSBURGH WARD 28 DIST 9  (Prec-0 (Vote For 1)","WRITE-IN","",1,0.99,600,120,1,1,"0","0"
2889,"Inspector of Election PITTSBURGH WARD 29 DIST 2  (Prec-0 (Vote For 1)","Nancy Herring","Dem",89,100.00,540,124,1,1,"0","0"
2890,"Inspector of Election PITTSBURGH WARD 29 DIST 2  (Prec-0 (Vote For 1)","WRITE-IN","",0,0.00,540,124,1,1,"0","0"
2891,"Inspector of Election PITTSBURGH WARD 29 DIST 5  (Prec-0 (Vote For 1)","Andrea E. Evans","Dem",72,100.00,556,96,1,1,"0","0"
